# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	311624	312274	-						26738576	MB9_RS01510	651		old_locus_tag=MB9_0313
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	311624	312274	-	WP_048085669.1	WP_048085669.1		TrkA family potassium uptake protein		26738576	MB9_RS01510	651	216	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	312806	313294	-						26738577	MB9_RS01515	489		old_locus_tag=MB9_0314
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	312806	313294	-	WP_048071910.1	WP_048071910.1		TIGR00288 family NYN domain-containing protein		26738577	MB9_RS01515	489	162	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	313676	314137	-						26738578	MB9_RS01520	462		old_locus_tag=MB9_0315
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	313676	314137	-	WP_048071909.1	WP_048071909.1		GyrI-like domain-containing protein		26738578	MB9_RS01520	462	153	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	314318	314926	+						26738579	MB9_RS01525	609		old_locus_tag=MB9_0316
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	314318	314926	+	WP_048085668.1	WP_048085668.1		TMEM175 family protein		26738579	MB9_RS01525	609	202	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	315011	315475	-						26738580	MB9_RS01530	465		old_locus_tag=MB9_0317
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	315011	315475	-	WP_048085667.1	WP_048085667.1		GyrI-like domain-containing protein		26738580	MB9_RS01530	465	154	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	315665	316369	-						26738581	MB9_RS01535	705		old_locus_tag=MB9_0318
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	315665	316369	-	WP_060537321.1	WP_060537321.1		class I SAM-dependent methyltransferase		26738581	MB9_RS01535	705	234	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	316456	316956	-						26738582	MB9_RS01540	501		old_locus_tag=MB9_0319
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	316456	316956	-	WP_060537323.1	WP_060537323.1		CDP-alcohol phosphatidyltransferase family protein		26738582	MB9_RS01540	501	166	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	317033	317566	-						26738583	MB9_RS01545	534		old_locus_tag=MB9_0320
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	317033	317566	-	WP_060537325.1	WP_060537325.1		flavodoxin domain-containing protein		26738583	MB9_RS01545	534	177	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	317593	318087	-						26738584	MB9_RS01550	495		old_locus_tag=MB9_0321
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	317593	318087	-	WP_060537327.1	WP_060537327.1		MarR family transcriptional regulator		26738584	MB9_RS01550	495	164	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	318093	318929	-						26738585	MB9_RS01555	837		old_locus_tag=MB9_0322
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	318093	318929	-	WP_048071902.1	WP_048071902.1		hypothetical protein		26738585	MB9_RS01555	837	278	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	319089	321095	+						26738586	MB9_RS01560	2007		old_locus_tag=MB9_0323
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	319089	321095	+	WP_048071901.1	WP_048071901.1		copper-translocating P-type ATPase		26738586	MB9_RS01560	2007	668	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	321185	322609	-						26738587	MB9_RS01565	1425		old_locus_tag=MB9_0324
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	321185	322609	-	WP_060537329.1	WP_060537329.1		RDD family protein		26738587	MB9_RS01565	1425	474	
gene	tRNA	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	322891	322974	-						26738588	MB9_RS01570	84		old_locus_tag=MB9_0325
tRNA		GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	322891	322974	-				tRNA-Ser		26738588	MB9_RS01570	84		anticodon=CGA
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	323181	325169	+					cadA	26738589	MB9_RS01575	1989		old_locus_tag=MB9_0326
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	323181	325169	+	WP_060537330.1	WP_060537330.1		cadmium-translocating P-type ATPase	cadA	26738589	MB9_RS01575	1989	662	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	325210	326259	-					trpD	26738590	MB9_RS01580	1050		old_locus_tag=MB9_0327
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	325210	326259	-	WP_048071898.1	WP_048071898.1		anthranilate phosphoribosyltransferase	trpD	26738590	MB9_RS01580	1050	349	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	326272	327093	-					trpA	26738591	MB9_RS01585	822		old_locus_tag=MB9_0328
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	326272	327093	-	WP_048085662.1	WP_048085662.1		tryptophan synthase subunit alpha	trpA	26738591	MB9_RS01585	822	273	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	327090	328271	-					trpB	26738592	MB9_RS01590	1182		old_locus_tag=MB9_0329
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	327090	328271	-	WP_048071896.1	WP_048071896.1		tryptophan synthase subunit beta	trpB	26738592	MB9_RS01590	1182	393	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	328271	328981	-						26738593	MB9_RS01595	711		old_locus_tag=MB9_0330
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	328271	328981	-	WP_048071895.1	WP_048071895.1		phosphoribosylanthranilate isomerase		26738593	MB9_RS01595	711	236	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	328996	329817	-						26738594	MB9_RS01600	822		old_locus_tag=MB9_0331
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	328996	329817	-	WP_048085661.1	WP_048085661.1		indole-3-glycerol-phosphate synthase		26738594	MB9_RS01600	822	273	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	329814	330392	-						26738595	MB9_RS01605	579		old_locus_tag=MB9_0332
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	329814	330392	-	WP_048085660.1	WP_048085660.1		aminodeoxychorismate/anthranilate synthase component II		26738595	MB9_RS01605	579	192	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	330389	331759	-					trpE	26738596	MB9_RS01610	1371		old_locus_tag=MB9_0333
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	330389	331759	-	WP_048071892.1	WP_048071892.1		anthranilate synthase component I	trpE	26738596	MB9_RS01610	1371	456	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	331988	332491	+						26738597	MB9_RS01615	504		old_locus_tag=MB9_0334
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	331988	332491	+	WP_048071891.1	WP_048071891.1		amino acid-binding protein		26738597	MB9_RS01615	504	167	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	332650	332901	-						26738598	MB9_RS01620	252		old_locus_tag=MB9_0335
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	332650	332901	-	WP_048071890.1	WP_048071890.1		HypC/HybG/HupF family hydrogenase formation chaperone		26738598	MB9_RS01620	252	83	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	333109	334407	+						26738599	MB9_RS01625	1299		old_locus_tag=MB9_0336
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	333109	334407	+	WP_060537333.1	WP_060537333.1		NAD(P)/FAD-dependent oxidoreductase		26738599	MB9_RS01625	1299	432	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	334429	335478	-						26738600	MB9_RS01630	1050		old_locus_tag=MB9_0337
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	334429	335478	-	WP_048071888.1	WP_048071888.1		glycosyltransferase		26738600	MB9_RS01630	1050	349	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	335633	336445	-						26738601	MB9_RS01635	813		old_locus_tag=MB9_0338
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	335633	336445	-	WP_048071887.1	WP_048071887.1		TrmB family transcriptional regulator		26738601	MB9_RS01635	813	270	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	336617	337369	+						26738602	MB9_RS01640	753		old_locus_tag=MB9_0339
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	336617	337369	+	WP_048071886.1	WP_048071886.1		ABC transporter ATP-binding protein		26738602	MB9_RS01640	753	250	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	337371	338510	+						26738603	MB9_RS01645	1140		old_locus_tag=MB9_0340
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	337371	338510	+	WP_048086114.1	WP_048086114.1		ABC transporter permease		26738603	MB9_RS01645	1140	379	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	338693	341617	-						26738604	MB9_RS01650	2925		old_locus_tag=MB9_0341
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	338693	341617	-	WP_145899989.1	WP_145899989.1		DUF11 domain-containing protein		26738604	MB9_RS01650	2925	974	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	341582	341728	+						41185883	MB9_RS12250	147		
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	341582	341728	+	WP_145899991.1	WP_145899991.1		DUF977 family protein		41185883	MB9_RS12250	147	48	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	342413	343333	-						26738605	MB9_RS01655	921		old_locus_tag=MB9_0342
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	342413	343333	-	WP_048071884.1	WP_048071884.1		cell wall biosynthesis protein		26738605	MB9_RS01655	921	306	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	343362	344423	-						26738606	MB9_RS01660	1062		old_locus_tag=MB9_0343
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	343362	344423	-	WP_048085658.1	WP_048085658.1		mRNA surveillance protein pelota		26738606	MB9_RS01660	1062	353	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	344747	345886	+						26738607	MB9_RS01665	1140		old_locus_tag=MB9_0344
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	344747	345886	+	WP_060537335.1	WP_060537335.1		site-specific integrase		26738607	MB9_RS01665	1140	379	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	345894	347021	-						26738608	MB9_RS01670	1128		old_locus_tag=MB9_0345
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	345894	347021	-	WP_145899993.1	WP_145899993.1		hypothetical protein		26738608	MB9_RS01670	1128	375	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	347504	350137	+						26738609	MB9_RS01675	2634		old_locus_tag=MB9_0347
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	347504	350137	+	WP_060537339.1	WP_060537339.1		bifunctional DNA primase/polymerase		26738609	MB9_RS01675	2634	877	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	351162	351392	+						26738610	MB9_RS01680	231		
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	351162	351392	+	WP_060538150.1	WP_060538150.1		HNH endonuclease		26738610	MB9_RS01680	231	76	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	351682	353988	+						26738611	MB9_RS01685	2307		old_locus_tag=MB9_0349
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	351682	353988	+	WP_060537341.1	WP_060537341.1		hypothetical protein		26738611	MB9_RS01685	2307	768	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	354000	355772	+						26738612	MB9_RS01690	1773		old_locus_tag=MB9_0350
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	354000	355772	+	WP_060537343.1	WP_060537343.1		type I restriction-modification system subunit M		26738612	MB9_RS01690	1773	590	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	355772	357010	+						26738613	MB9_RS01695	1239		old_locus_tag=MB9_0351
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	355772	357010	+	WP_060537345.1	WP_060537345.1		restriction endonuclease subunit S		26738613	MB9_RS01695	1239	412	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	357023	360043	+						26738614	MB9_RS01700	3021		old_locus_tag=MB9_0352
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	357023	360043	+	WP_060537347.1	WP_060537347.1		HsdR family type I site-specific deoxyribonuclease		26738614	MB9_RS01700	3021	1006	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	360033	360587	+						26738615	MB9_RS01705	555		old_locus_tag=MB9_0353
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	360033	360587	+	WP_060537349.1	WP_060537349.1		M48 family metallopeptidase		26738615	MB9_RS01705	555	184	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	360614	361894	+						26738616	MB9_RS01710	1281		old_locus_tag=MB9_0354
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	360614	361894	+	WP_145899995.1	WP_145899995.1		AAA family ATPase		26738616	MB9_RS01710	1281	426	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	362098	363843	-						26738617	MB9_RS01715	1746		old_locus_tag=MB9_0355
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	362098	363843	-	WP_060537352.1	WP_060537352.1		DNA-directed DNA polymerase		26738617	MB9_RS01715	1746	581	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	363840	364316	-						26738618	MB9_RS01720	477		old_locus_tag=MB9_0356
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	363840	364316	-	WP_060537354.1	WP_060537354.1		hypothetical protein		26738618	MB9_RS01720	477	158	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	364342	364725	-						26738619	MB9_RS01725	384		old_locus_tag=MB9_0357
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	364342	364725	-	WP_060537356.1	WP_060537356.1		hypothetical protein		26738619	MB9_RS01725	384	127	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	364974	365822	+						26738620	MB9_RS01730	849		old_locus_tag=MB9_0358
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	364974	365822	+	WP_060537359.1	WP_060537359.1		zinc ribbon domain-containing protein		26738620	MB9_RS01730	849	282	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	366305	368416	-						26738621	MB9_RS01735	2112		old_locus_tag=MB9_0359
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	366305	368416	-	WP_060537361.1	WP_060537361.1		AAA family ATPase		26738621	MB9_RS01735	2112	703	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	368701	368853	-						55593083	MB9_RS12325	153		old_locus_tag=MB9_0360
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	368701	368853	-	WP_171824049.1	WP_171824049.1		hypothetical protein		55593083	MB9_RS12325	153	50	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	368949	369227	+						26738622	MB9_RS01740	279		old_locus_tag=MB9_0361
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	368949	369227	+	WP_060537362.1	WP_060537362.1		hypothetical protein		26738622	MB9_RS01740	279	92	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	369312	370616	+						26738623	MB9_RS01745	1305		old_locus_tag=MB9_0362
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	369312	370616	+	WP_048085655.1	WP_048085655.1		prephenate dehydrogenase		26738623	MB9_RS01745	1305	434	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	370748	371851	+						26738624	MB9_RS01750	1104		old_locus_tag=MB9_0363
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	370748	371851	+	WP_048071880.1	WP_048071880.1		hypothetical protein		26738624	MB9_RS01750	1104	367	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	372059	374254	+						26738625	MB9_RS01755	2196		old_locus_tag=MB9_0364
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	372059	374254	+	WP_144405505.1	WP_144405505.1		CDC48 family AAA ATPase		26738625	MB9_RS01755	2196	731	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	374557	375810	+						26738626	MB9_RS01760	1254		old_locus_tag=MB9_0365
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	374557	375810	+	WP_048085654.1	WP_048085654.1		adenosylhomocysteinase		26738626	MB9_RS01760	1254	417	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	375905	376708	+						26738627	MB9_RS01765	804		old_locus_tag=MB9_0366
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	375905	376708	+	WP_048085653.1	WP_048085653.1		DUF2119 domain-containing protein		26738627	MB9_RS01765	804	267	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	376755	377363	+						26738628	MB9_RS01770	609		old_locus_tag=MB9_0367
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	376755	377363	+	WP_048085651.1	WP_048085651.1		DUF2119 domain-containing protein		26738628	MB9_RS01770	609	202	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	377498	378484	-					fen	26738629	MB9_RS01775	987		old_locus_tag=MB9_0368
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	377498	378484	-	WP_048071875.1	WP_048071875.1		flap endonuclease-1	fen	26738629	MB9_RS01775	987	328	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	378653	379186	-						26738630	MB9_RS01780	534		old_locus_tag=MB9_0369
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	378653	379186	-	WP_048071874.1	WP_048071874.1		chorismate lyase		26738630	MB9_RS01780	534	177	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	379189	380433	-						26738631	MB9_RS01785	1245		old_locus_tag=MB9_0370
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	379189	380433	-	WP_048085649.1	WP_048085649.1		homoaconitase large subunit		26738631	MB9_RS01785	1245	414	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	380512	381687	-					aksA	26738632	MB9_RS01790	1176		old_locus_tag=MB9_0371
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	380512	381687	-	WP_048071872.1	WP_048071872.1		homocitrate synthase family protein	aksA	26738632	MB9_RS01790	1176	391	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	382137	382679	-					cyaB	26738633	MB9_RS01795	543		old_locus_tag=MB9_0372
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	382137	382679	-	WP_048085648.1	WP_048085648.1		class IV adenylate cyclase	cyaB	26738633	MB9_RS01795	543	180	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	382708	383109	-						26738634	MB9_RS01800	402		old_locus_tag=MB9_0373
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	382708	383109	-	WP_048085647.1	WP_048085647.1		hypothetical protein		26738634	MB9_RS01800	402	133	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	383512	384057	+						26738635	MB9_RS01805	546		old_locus_tag=MB9_0374
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	383512	384057	+	WP_048071869.1	WP_048071869.1		TATA-box-binding protein		26738635	MB9_RS01805	546	181	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	384090	385580	+					serB	26738636	MB9_RS01810	1491		old_locus_tag=MB9_0375
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	384090	385580	+	WP_048085646.1	WP_048085646.1		phosphoserine phosphatase SerB	serB	26738636	MB9_RS01810	1491	496	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	385726	387123	+						26738637	MB9_RS01815	1398		old_locus_tag=MB9_0376
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	385726	387123	+	WP_048071867.1	WP_048071867.1		MFS transporter		26738637	MB9_RS01815	1398	465	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	387334	387942	-						26738638	MB9_RS01820	609		old_locus_tag=MB9_0377
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	387334	387942	-	WP_048085645.1	WP_048085645.1		TetR/AcrR family transcriptional regulator		26738638	MB9_RS01820	609	202	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	388135	388911	+						26738639	MB9_RS01825	777		old_locus_tag=MB9_0378
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	388135	388911	+	WP_048071865.1	WP_048071865.1		glucose 1-dehydrogenase		26738639	MB9_RS01825	777	258	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	389039	391738	-						26738640	MB9_RS01830	2700		old_locus_tag=MB9_0379
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	389039	391738	-	WP_048085643.1	WP_048085643.1		AAA family ATPase		26738640	MB9_RS01830	2700	899	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	391728	392873	-						26738641	MB9_RS01835	1146		old_locus_tag=MB9_0380
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	391728	392873	-	WP_052400028.1	WP_052400028.1		exonuclease SbcCD subunit D		26738641	MB9_RS01835	1146	381	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	392873	394405	-						26738642	MB9_RS01840	1533		old_locus_tag=MB9_0381
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	392873	394405	-	WP_048071863.1	WP_048071863.1		ATP-binding protein		26738642	MB9_RS01840	1533	510	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	394398	395462	-						26738643	MB9_RS01845	1065		old_locus_tag=MB9_0382
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	394398	395462	-	WP_048071862.1	WP_048071862.1		DNA double-strand break repair nuclease NurA		26738643	MB9_RS01845	1065	354	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	395609	396355	+						26738644	MB9_RS01850	747		old_locus_tag=MB9_0383
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	395609	396355	+	WP_048086113.1	WP_048086113.1		hypothetical protein		26738644	MB9_RS01850	747	248	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	396558	397163	-						26738645	MB9_RS01855	606		old_locus_tag=MB9_0384
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	396558	397163	-	WP_048071861.1	WP_048071861.1		DUF3800 domain-containing protein		26738645	MB9_RS01855	606	201	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	397287	397778	-						26738646	MB9_RS01860	492		old_locus_tag=MB9_0385
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	397287	397778	-	WP_048071860.1	WP_048071860.1		thermonuclease family protein		26738646	MB9_RS01860	492	163	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	397954	398922	+					galE	26738647	MB9_RS01865	969		old_locus_tag=MB9_0386
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	397954	398922	+	WP_048085641.1	WP_048085641.1		UDP-glucose 4-epimerase GalE	galE	26738647	MB9_RS01865	969	322	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	399035	399880	-					galU	26738648	MB9_RS01870	846		old_locus_tag=MB9_0387
